timestamp,P_DA,c_up,c_dn,SOC
2026-03-04 17:45:00,10.0,20.0,20.0,12.14116988174379
2026-03-04 18:00:00,-10.0,20.0,20.0,11.738721566997997
2026-03-04 18:15:00,10.0,20.0,20.0,10.270775359890816
2026-03-04 18:30:00,10.0,20.0,20.0,11.200634707480075
2026-03-04 18:45:00,10.0,20.0,20.0,10.551736764812992
2026-03-04 19:00:00,10.0,20.0,20.0,9.69663994283233
2026-03-04 19:15:00,10.0,20.0,20.0,9.096929182418126
2026-03-04 19:30:00,10.0,20.0,20.0,8.515733268647956
2026-03-04 19:45:00,10.0,20.0,20.0,8.207388591087888
2026-03-04 20:00:00,10.0,20.0,20.0,8.038739449591345
2026-03-04 20:15:00,10.0,20.0,20.0,7.300208745674084
2026-03-04 20:30:00,10.0,20.0,20.0,6.952674013797038
2026-03-04 20:45:00,10.0,20.0,20.0,5.879009383498025
2026-03-04 21:00:00,10.0,20.0,20.0,8.174501526517297
2026-03-04 21:15:00,10.0,20.0,20.0,7.706154130222738
2026-03-04 21:30:00,10.0,20.0,20.0,7.63992145669603
2026-03-04 21:45:00,10.0,20.0,20.0,6.574941739697701
2026-03-04 22:00:00,10.0,20.0,20.0,8.931094576990125
2026-03-04 22:15:00,10.0,20.0,20.0,7.280547671793348
2026-03-04 22:30:00,10.0,20.0,20.0,6.819558532807873
2026-03-04 22:45:00,10.0,20.0,20.0,6.357525829496201
2026-03-04 23:00:00,10.0,20.0,20.0,8.708159538394558
2026-03-04 23:15:00,10.0,20.0,20.0,9.390609234083835
2026-03-04 23:30:00,10.0,20.0,20.0,9.521192931274685
2026-03-04 23:45:00,10.0,20.0,20.0,8.07856462271444
2026-03-05 00:00:00,10.0,0.0,20.0,0.0
2026-03-05 00:15:00,10.0,0.0,20.0,2.409928046538144
2026-03-05 00:30:00,10.0,0.0,20.0,3.5854790380375556
2026-03-05 00:45:00,-10.0,0.0,20.0,4.529974437206066
2026-03-05 01:00:00,10.0,0.0,20.0,4.546333599046313
2026-03-05 01:15:00,10.0,0.0,20.0,5.169018662381993
2026-03-05 01:30:00,10.0,0.0,20.0,4.148539873395413
2026-03-05 01:45:00,-10.0,0.0,20.0,4.778297423889439
2026-03-05 02:00:00,10.0,0.0,20.0,3.7459643549796815
2026-03-05 02:15:00,10.0,0.0,20.0,4.573647692742023
2026-03-05 02:30:00,10.0,0.0,20.0,4.937134123028679
2026-03-05 02:45:00,10.0,0.0,20.0,5.03072142013396
2026-03-05 03:00:00,10.0,0.0,20.0,4.8075972652877486
2026-03-05 03:15:00,-10.0,0.0,20.0,5.250084882875512
2026-03-05 03:30:00,10.0,0.0,20.0,3.8679001970676863
2026-03-05 03:45:00,10.0,0.0,20.0,4.75961472764609
2026-03-05 04:00:00,10.0,20.0,20.0,6.429465412551624
2026-03-05 04:15:00,10.0,20.0,20.0,7.7824788908714595
2026-03-05 04:30:00,10.0,20.0,20.0,9.331506795838415
2026-03-05 04:45:00,10.0,20.0,20.0,10.268092726396596
2026-03-05 05:00:00,10.0,20.0,20.0,10.061352772602152
2026-03-05 05:15:00,10.0,20.0,20.0,10.925938930891302
2026-03-05 05:30:00,10.0,20.0,20.0,10.970946944234026
2026-03-05 05:45:00,10.0,20.0,20.0,12.066940427682525
2026-03-05 06:00:00,10.0,20.0,20.0,11.267630397532614
2026-03-05 06:15:00,10.0,20.0,20.0,11.470565527510054
2026-03-05 06:30:00,10.0,20.0,20.0,11.602711357677583
2026-03-05 06:45:00,10.0,20.0,20.0,12.511380078824367
2026-03-05 07:00:00,10.0,20.0,20.0,12.530747927189177
