date,data_loading,optimization
2026-06-18,6.086503505706787,0.5584712028503418
2026-06-19,4.341655731201172,0.5211443901062012
2026-06-20,11.301552057266235,0.660423755645752
2026-06-21,7.373381853103638,0.6256046295166016
2026-06-22,4.172838449478149,0.6207034587860107
2026-06-23,5.519559144973755,0.5846271514892578
2026-06-24,6.3369176387786865,0.5119388103485107
2026-06-25,54.90033555030823,0.6185576915740967
2026-06-26,82.03203344345093,0.5854654312133789
2026-06-27,4.724440097808838,0.552891731262207
2026-06-28,7.059141397476196,0.5963332653045654
2026-06-29,59.1147837638855,0.620194673538208
2026-06-30,18.08049511909485,0.554785966873169
2026-07-01,131.29473519325256,0.5874125957489014
2026-07-02,5.8645920753479,0.5907237529754639
2026-07-03,5.5772716999053955,0.6164157390594482
2026-07-04,7.2743895053863525,0.8053171634674072
2026-07-05,10.605331897735596,0.5953419208526611
2026-07-06,7.494608640670776,0.6192333698272705
2026-07-07,9.044238328933716,0.5720937252044678
2026-07-08,5.225079774856567,0.6145105361938477
2026-07-09,5.721042633056641,0.6076760292053223
2026-07-10,7.786921501159668,0.6176671981811523
2026-07-11,6.037688255310059,0.6017320156097412
2026-07-12,11.652317762374878,0.7024788856506348
2026-07-13,210.39826774597168,0.5187571048736572
2026-07-14,43.900466203689575,0.6235907077789307
2026-07-15,17.957861185073853,0.6052138805389404
2026-07-16,13.054419755935669,0.5800979137420654
2026-07-17,22.1214497089386,0.5600028038024902
2026-07-18,7.138253688812256,0.6194300651550293
2026-07-19,31.18134903907776,0.608555793762207
2026-07-20,41.97913384437561,0.6800274848937988
2026-07-21,8.824967384338379,0.5557804107666016
2026-07-22,16.259194135665894,0.5704452991485596
2026-07-23,13.996253490447998,0.6343920230865479
2026-07-24,5.442517280578613,0.6015040874481201
2026-07-25,37.5165638923645,0.4802708625793457
2026-07-26,7.30566930770874,0.6369376182556152
2026-07-27,7.816213369369507,0.3477904796600342
2026-07-28,4.477780103683472,0.601752758026123
2026-07-29,11.31273627281189,0.5341253280639648
2026-07-30,9.616183996200562,0.6083202362060547
2026-07-31,4.732994079589844,0.6521070003509521
2026-08-01,12.202136516571045,0.6181190013885498
2026-08-02,15.948816061019897,0.6952743530273438
2026-08-03,9.712925672531128,0.46575498580932617
2026-08-04,30.08192467689514,0.5739719867706299
2026-08-05,21.201007843017578,0.5811009407043457
2026-08-06,8.693792343139648,0.6366405487060547
2026-08-07,29.8598952293396,0.3895235061645508
2026-08-08,39.340482234954834,0.6747972965240479
2026-08-09,41.91879868507385,0.5246872901916504
2026-08-10,25.650787830352783,0.6010916233062744
2026-08-11,72.64354729652405,0.7417192459106445
2026-08-12,120.06145310401917,0.5850980281829834
2026-08-13,84.05061912536621,0.636847734451294
2026-08-14,15.840101718902588,0.6022956371307373
2026-08-15,11.833333492279053,0.6049439907073975
2026-08-16,198.51330304145813,0.62557053565979
2026-08-17,103.81167507171631,0.6135590076446533
2026-08-18,107.4712131023407,0.4915502071380615
2026-08-19,64.62367248535156,0.7381157875061035
2026-08-20,59.571449518203735,0.6265881061553955
2026-08-21,13.921741485595703,0.5566527843475342
2026-08-22,7.628206491470337,0.6058228015899658
2026-08-23,145.72677540779114,0.48858642578125
2026-08-24,191.26738095283508,0.604362964630127
2026-08-25,226.4413514137268,0.6725432872772217
2026-08-27,87.74115657806396,0.5993523597717285
2026-08-28,97.9603419303894,0.5792510509490967
2026-08-29,90.52170062065125,0.6997857093811035
2026-09-03,44.32963705062866,0.5107905864715576
2026-09-04,50.02897334098816,0.5367214679718018
2026-09-05,62.56449747085571,0.5345897674560547
